1.004606317268377652e-01,1.129416204307395061e-01,1.178919413166231583e-01,1.237035505639689920e-01,1.230891031610087949e-01,1.177802740095155593e-01,1.216918332038987582e-01,1.195070075442528634e-01,1.107534074135587548e-01,1.120985587822962426e-01,9.990373567709456837e-02,1.109209119195329468e-01,1.210999927989876851e-01,1.214418434228140553e-01,1.257790240478599275e-01,1.337007763731663523e-01,1.076916101107802254e-01,1.181572598183565637e-01,1.091125464504629355e-01,1.128981229047591878e-01,9.890747772223228151e-02,1.119637839703985921e-01,1.206755096089715679e-01,1.313414731334210384e-01,1.341522569941603349e-01,1.338760261507537241e-01,1.190441384221665178e-01,1.069125957444608671e-01,1.112789098187475789e-01,1.165497532674313469e-01,9.392909889717494798e-02,1.026707221942492060e-01,1.116665705777661610e-01,1.154802701122656927e-01,1.206254454978189367e-01,1.308115040307999688e-01,1.116427119762074538e-01,1.109227066678294266e-01,1.043709296758719290e-01,1.053911074472226733e-01
9.089436163750647113e-02,9.749174338357997904e-02,1.019782275932062110e-01,1.018480887799202150e-01,1.004613090576593482e-01,1.441992398405270437e-01,1.052571628754445515e-01,9.736810383084111564e-02,9.315794746695583994e-02,9.722494931226256798e-02,8.610639746366505198e-02,1.029715738448418461e-01,1.033780960400896981e-01,1.003695565998009159e-01,1.109667199478158173e-01,1.058258772401278330e-01,1.006888541666887127e-01,9.931939373472915833e-02,1.009826981753687430e-01,1.016280725128882040e-01,8.635794331866998574e-02,9.927857279757641706e-02,1.012833653255880706e-01,1.082420253812322458e-01,1.248540410820292573e-01,1.179791153981748775e-01,9.875100808838924160e-02,9.117375528749782632e-02,8.980680503080519517e-02,9.203843382253391880e-02,7.923144813144959719e-02,9.249355552659450919e-02,1.002414606495091315e-01,9.856062539153380431e-02,1.014326490349855420e-01,1.085594230334369359e-01,1.036354795402465168e-01,9.821816856049307709e-02,8.836610397737086620e-02,8.489156331211664130e-02
5.558892958242449972e-02,6.532468448530098781e-02,6.809417555067781569e-02,7.565281856196624799e-02,7.476871775882498738e-02,8.434595892615688595e-02,7.389537667829577938e-02,6.999504280332068118e-02,7.132599633058600563e-02,6.280420073994803787e-02,5.547984834958093886e-02,6.599560059481585084e-02,7.575441304482562199e-02,7.157017652401582997e-02,8.433291401744995308e-02,8.482666092538099223e-02,6.605279784592286985e-02,7.567372673344890943e-02,6.313744941322849136e-02,6.718628605939906684e-02,4.672429219598450700e-02,6.159619756986233624e-02,6.991071880753808865e-02,7.859279565634273712e-02,8.976470954670826008e-02,8.285747655499239861e-02,7.168094335202648826e-02,5.791265373336050570e-02,7.210565222787918005e-02,6.768519256230702552e-02,4.530882705600844385e-02,5.248241640179411582e-02,7.334880083330679035e-02,7.411963997678437666e-02,8.277997921762603184e-02,8.180043370551648430e-02,6.639158430574923497e-02,7.449760652840831110e-02,4.880864845085393366e-02,4.546101073161247508e-02
-7.903624643345156381e-03,-1.788579789822346408e-03,-4.519803605200205135e-04,-4.354068166049996562e-04,1.605724869891448313e-04,-6.172943985765608210e-03,-2.820275101373690817e-03,-2.830922990813697620e-03,1.820278773013090648e-03,-8.881689108688303053e-03,-8.807967241869850417e-03,-8.228663002335673965e-03,-6.049262087521850573e-03,-6.095282939747205878e-03,-1.447388198313102545e-02,-1.452297885098099463e-02,-1.479781690510196743e-02,-8.122080772333863802e-03,-1.086644489441984662e-02,-1.080720036678415805e-02,-1.366588693259139162e-02,-7.212437605887968631e-03,2.742824992649357287e-03,-3.757042173969694487e-03,-1.686111004534264143e-03,1.143261799893690797e-03,3.280720231848385966e-03,-9.309895527053118486e-03,1.020601336570663153e-02,-2.550629665124812869e-03,-1.285211693954842020e-02,-7.212036741445535838e-03,1.590654863790436687e-03,6.107164351539874463e-03,1.926109663338780023e-03,-2.325008470908163094e-03,-1.206931704957809985e-02,-3.279053881688461045e-03,-7.950615329648491950e-03,-9.290608029188789085e-03
-5.414077950952821822e-02,-4.934492769888466912e-02,-5.216679373738171421e-02,-5.567968802794501237e-02,-5.308110338187114335e-02,-6.342504747206248461e-02,-5.386397515536818503e-02,-5.689654581912818865e-02,-4.526371239373563199e-02,-5.522955481659139881e-02,-4.723944546369461539e-02,-5.186705960288912759e-02,-5.387218733471318272e-02,-5.544683707599598610e-02,-6.694911888230792307e-02,-6.909665430358190308e-02,-5.539520390708582709e-02,-5.383612523526805360e-02,-5.184575049636292593e-02,-5.660003240913245165e-02,-5.428855756244013731e-02,-5.321862920725132368e-02,-5.109953930838792568e-02,-5.549667232854718635e-02,-6.219804977717127009e-02,-6.378158580502812924e-02,-4.712163831741495584e-02,-5.542948391201617253e-02,-3.199617333237518568e-02,-5.175962022218795477e-02,-5.069708488061848428e-02,-4.960083583502548216e-02,-4.416946589865609896e-02,-4.601415773885032812e-02,-5.560473664452124376e-02,-6.033445313413227096e-02,-6.370380447080797870e-02,-5.485324040285956271e-02,-4.694964381863934305e-02,-4.600986127858650021e-02
-6.750034138944849271e-02,-6.915239179178833684e-02,-7.206341174016223095e-02,-7.972986649573987616e-02,-7.920883168319972634e-02,-9.263199383168760348e-02,-8.132356289490741408e-02,-7.884120309250933212e-02,-7.158062058362008040e-02,-7.391299600326781127e-02,-7.070314161420990229e-02,-7.229475730569033531e-02,-7.732137314734383038e-02,-8.764952013596372105e-02,-9.412359376694613700e-02,-9.912840984436564751e-02,-7.751694590217408920e-02,-7.947747679270204813e-02,-7.317189560960674077e-02,-8.139970048201848607e-02,-7.181810863478960139e-02,-7.249502190760315212e-02,-7.234334354057575522e-02,-8.158478094253872326e-02,-8.571287337666394501e-02,-8.818914826101330318e-02,-6.924763561516630861e-02,-7.342714647828760266e-02,-5.033603379547921253e-02,-7.078661243878175968e-02,-6.672601730566475597e-02,-6.510716427816154450e-02,-6.490976850945889831e-02,-6.977357676035608747e-02,-8.007761624049714033e-02,-8.849115568066429072e-02,-8.084907572547700427e-02,-7.094757970570075845e-02,-6.502182861252792101e-02,-5.971913342750023029e-02
-8.388067026806401982e-02,-8.519518989781271756e-02,-9.268263258509210067e-02,-1.000121703235491849e-01,-9.940096844845841551e-02,-1.124854271894274171e-01,-1.010344509513116107e-01,-9.713690469593720678e-02,-9.045965512844683643e-02,-9.204577172205834212e-02,-8.319580934517202542e-02,-9.094779164577661279e-02,-9.776399603555468998e-02,-1.062581020303909329e-01,-1.149789734345398190e-01,-1.166655841099433349e-01,-9.374389736802631046e-02,-9.824691616231408242e-02,-9.063449597321862616e-02,-9.781088144927919947e-02,-8.758690771640174899e-02,-9.099212369635040210e-02,-9.309422293120755976e-02,-1.042049830565217883e-01,-1.037602885170939571e-01,-1.077764859079802517e-01,-8.837313550577216570e-02,-9.314371014812206084e-02,-7.439118609747268074e-02,-9.320520328245941732e-02,-8.440762267116576345e-02,-8.823093340353005409e-02,-9.003042514510205263e-02,-1.016067785887862784e-01,-1.107976227329670049e-01,-1.194514047626130809e-01,-1.034670667232668040e-01,-9.589659777900595705e-02,-8.697216347349007171e-02,-7.794617396303267498e-02
-9.301890135628160250e-02,-9.521973062380319208e-02,-9.946197086057048664e-02,-1.097993553114802456e-01,-1.079867153972999261e-01,-1.212336910662037831e-01,-1.109155367262885244e-01,-1.087755073141416368e-01,-9.978461111650027693e-02,-1.011131814546312457e-01,-9.090745463607331767e-02,-9.801872369679691388e-02,-1.061633191106906848e-01,-1.126539796199347021e-01,-1.195157876634477118e-01,-1.215024841845330494e-01,-1.013276867677625898e-01,-1.053038311012744754e-01,-9.841138587368863933e-02,-1.034225581620379919e-01,-9.670805133677665144e-02,-9.872061690990478755e-02,-1.023613629615242049e-01,-1.092568838025602396e-01,-1.106944689153220723e-01,-1.128823916327541393e-01,-9.708478975381817921e-02,-1.006701048498650081e-01,-8.287033364348385389e-02,-9.989573484015637495e-02,-9.144652830790750420e-02,-9.576829925553612122e-02,-9.837153528118715295e-02,-1.072962252680528250e-01,-1.195917201660992302e-01,-1.278662610085536389e-01,-1.103101003426350674e-01,-1.073888908564743228e-01,-9.335688502181506421e-02,-8.746161089290244162e-02
-9.461619730537440542e-02,-9.512278587499017890e-02,-1.005568017830451438e-01,-1.067793521901625048e-01,-1.062213786095960455e-01,-1.183420889735677939e-01,-1.085476130306084336e-01,-1.067413486644578774e-01,-9.880468180851460780e-02,-1.002032519808429833e-01,-9.039687435038328001e-02,-9.663521004375497103e-02,-1.049551973974631597e-01,-1.109074242211734174e-01,-1.169990044758439651e-01,-1.179971927036048002e-01,-9.827680004381580958e-02,-1.047129106700990520e-01,-9.779984410991215960e-02,-1.037352648418935069e-01,-9.319092313693132235e-02,-9.403396828672851149e-02,-9.640262727119994213e-02,-1.056448877268961195e-01,-1.049176909733329499e-01,-1.064477389006960040e-01,-9.448566584005803348e-02,-9.760460056384603900e-02,-8.176781798666529766e-02,-9.608667294662580349e-02,-9.262803499583306677e-02,-9.491184990123013865e-02,-9.826635084813330201e-02,-1.072125716960639630e-01,-1.164943041635236876e-01,-1.243153520248137245e-01,-1.088446631906538620e-01,-1.042519213152913321e-01,-9.238480855902830857e-02,-8.678561577978720354e-02
-8.055881618245937237e-02,-7.940487541967281016e-02,-8.244016958087184432e-02,-8.692624163306289509e-02,-8.738911935817736398e-02,-9.051149471908451205e-02,-8.766948197464924375e-02,-8.655572359639668312e-02,-7.933587200923358784e-02,-8.391254015276321254e-02,-7.978288293185960278e-02,-8.262206404774181945e-02,-8.434767764359434039e-02,-9.023654329098547422e-02,-9.746490514116551429e-02,-9.727857705240360031e-02,-8.293734952678159800e-02,-8.679293038312861641e-02,-8.629161367351212419e-02,-8.755750403880499522e-02,-7.500036174335950045e-02,-7.855222414584631108e-02,-7.730800405563768851e-02,-8.191677298019774123e-02,-8.039002665124554692e-02,-8.259604224962864560e-02,-7.612725535174127978e-02,-7.972553397114046092e-02,-6.695980142766107257e-02,-7.709995186421712832e-02,-7.562698490133414053e-02,-7.810230846985780073e-02,-7.715594168945923148e-02,-8.813346485314987877e-02,-8.776373282424944355e-02,-9.259229817136771512e-02,-8.592354000812928161e-02,-8.305866124148118812e-02,-7.586680626015265827e-02,-7.169285418885747163e-02
-6.632418382156800296e-02,-5.692198753409448420e-02,-6.069906188350007725e-02,-6.090690913985704474e-02,-6.011131292021730521e-02,-6.145662072982837482e-02,-6.319597919659357410e-02,-6.477246495712413177e-02,-5.379754140501541437e-02,-6.048235011161053054e-02,-5.724618815870671090e-02,-5.913626443096428598e-02,-6.322021303765429368e-02,-6.332068966839946023e-02,-6.974936806406066558e-02,-6.695523168416965543e-02,-6.223755943433795235e-02,-6.116432871208306310e-02,-6.134624913213929803e-02,-6.291750487153648097e-02,-6.132896963418114911e-02,-5.754372735792960547e-02,-5.808896343515740357e-02,-5.736996053433258969e-02,-6.197155227980555986e-02,-5.971416201232174897e-02,-5.278945569383525216e-02,-5.922307403983970153e-02,-4.474045698848736624e-02,-5.609575882788139095e-02,-6.070801733359060953e-02,-6.135041630742089219e-02,-5.919839976432628159e-02,-6.335805218931890581e-02,-6.379921513295998270e-02,-6.522698947270474945e-02,-6.657257640675379173e-02,-6.365254793311619919e-02,-5.873279795475629811e-02,-5.859218590413833166e-02
-2.107100538811244178e-02,-1.688384159896042999e-02,-1.295197000293181119e-02,-1.223452131265726113e-02,-1.481593196435602132e-02,-6.140223844023724384e-03,-1.604668301559112817e-02,-1.326836886967813246e-02,-1.301010082421682340e-02,-1.896716466383245939e-02,-2.352553759069734435e-02,-2.254486017064464415e-02,-2.263698349619924777e-02,-1.855162168123297359e-02,-2.358146279901640607e-02,-2.006566038442252065e-02,-2.491187125294895902e-02,-2.245635899689666509e-02,-2.362201958341395708e-02,-2.522099718257906492e-02,-2.279599372127509571e-02,-1.784928030602820834e-02,-1.351757719723209114e-02,-1.463367926241874485e-02,-1.162146708923215109e-02,-9.174261997167393323e-03,-1.082805346869272593e-02,-1.996382912247239225e-02,-6.773030272062400582e-03,-1.349186349870989086e-02,-2.769829016076763226e-02,-2.007805516383209810e-02,-1.651696262567790841e-02,-1.312802745685671957e-02,-1.540926035562406073e-02,-1.314186205210183221e-02,-1.766975301236899110e-02,-1.590761535594122436e-02,-2.256641290906983774e-02,-2.176217451282391052e-02
1.552350482524410269e-02,2.199569254978281027e-02,2.750590468631774685e-02,3.527455107128785877e-02,3.476022577354098697e-02,5.387379857209412259e-02,3.497696437215666587e-02,3.504371250515312536e-02,2.981692915907218494e-02,2.073363978548056069e-02,1.493328965988183557e-02,2.353446563030981223e-02,3.293317235013488997e-02,3.672426913899687340e-02,4.667029932710914375e-02,5.702858066766532119e-02,2.196478522414859261e-02,3.280991317586153672e-02,2.447765084871870653e-02,2.637291855910323113e-02,9.836354162123507605e-03,2.915526813675908824e-02,3.529800248004616448e-02,4.943023207985750705e-02,4.993438746566845887e-02,5.288094793890151663e-02,3.485977213639741834e-02,2.140439973714721236e-02,2.711727260992853258e-02,3.427269383556168919e-02,1.153872547978987764e-02,2.443486671895207796e-02,3.974166241326303195e-02,5.005637256989499406e-02,5.802536483323841171e-02,6.661886265633423787e-02,4.069289588925845136e-02,4.774792643273038234e-02,1.920362334055794248e-02,1.333046800575605172e-02
-3.172203269879335374e-02,-2.922021331046141188e-02,-2.612847147592926508e-02,-2.343818019211412265e-02,-2.245651120287129807e-02,-1.849151667915542932e-02,-1.787780520803170653e-02,-2.111024465631433644e-02,-1.927363202536676659e-02,-2.942820890863526162e-02,-3.603742210363156118e-02,-3.001822594476485570e-02,-2.462847663380588956e-02,-2.045887026233390513e-02,-1.956578948802276813e-02,-2.116051969814743486e-02,-2.914886918116555217e-02,-2.062033677344556407e-02,-2.573384818467895629e-02,-2.830880557399635677e-02,-3.426955796690225181e-02,-2.199636927410228426e-02,-1.780707697036364862e-02,-1.742453047758549256e-02,-1.785217624779201345e-02,-2.363656960309721417e-02,-2.053249067346674464e-02,-2.553861230385524178e-02,-2.854369984474646252e-02,-2.365192115943360110e-02,-4.276063769030459538e-02,-2.881398669881500216e-02,-2.076428568379970474e-02,-1.485744172118060383e-02,-1.270224491943589690e-02,-1.237055054004803333e-02,-2.166929511235742012e-02,-1.733814125864244909e-02,-3.222846526536513739e-02,-3.502768010984883690e-02
-8.723122324437017350e-02,-8.636579110214351318e-02,-8.728861458642103721e-02,-8.912857338538074381e-02,-8.550301637915605490e-02,-8.701685089230723480e-02,-8.625557023832133852e-02,-8.728948650791112929e-02,-8.215731488430735863e-02,-8.663882168926431704e-02,-8.466313834861070864e-02,-8.634592406586308333e-02,-8.322591225203840315e-02,-8.273482029010241490e-02,-8.012326779421716227e-02,-8.599701227044542762e-02,-8.448436796376440627e-02,-8.238057814275122348e-02,-8.157422670816290300e-02,-8.134307578847521647e-02,-8.552004409530930551e-02,-8.334141034012161608e-02,-8.073652965916401636e-02,-8.360255666886348691e-02,-8.784237885926408917e-02,-8.859995342424857590e-02,-8.175557420368069483e-02,-8.172366181016250952e-02,-8.267108619671280356e-02,-8.087818151894550500e-02,-8.786063531502795454e-02,-8.157584037068939253e-02,-7.946191360861865061e-02,-7.549634007230864030e-02,-7.873907166319778217e-02,-8.156594218034239618e-02,-7.603939935289097396e-02,-6.717820842994938479e-02,-8.460662335801381884e-02,-8.107206421956515696e-02
-1.057607708650546846e-01,-1.069193569763487034e-01,-1.094961048993612351e-01,-1.134375117130489302e-01,-1.116911617865436190e-01,-1.165691344632528992e-01,-1.086534889564306772e-01,-1.086081037847916042e-01,-1.058018256421546649e-01,-1.058787648263449788e-01,-1.065710769169984501e-01,-1.083368509143911584e-01,-1.077183229122386232e-01,-1.091458073785212812e-01,-1.093321229124687433e-01,-1.155487464684093468e-01,-1.081166360598020265e-01,-1.087546533913626157e-01,-1.028729038839081705e-01,-1.049116067289078413e-01,-1.002714647714988694e-01,-1.005347301949611194e-01,-1.045551127541314990e-01,-1.045878895720504798e-01,-1.077354275181794940e-01,-1.130461958883149931e-01,-1.033903500145698651e-01,-1.008550113459231040e-01,-1.043799087743241399e-01,-1.006336198226952389e-01,-1.012997485065504355e-01,-9.815856934870349770e-02,-9.856144009381877236e-02,-1.010556118409364768e-01,-1.002911736950588134e-01,-1.058174157544183869e-01,-9.486162549746342265e-02,-8.656598196817810731e-02,-1.005679273516751765e-01,-9.563914031175418939e-02
-1.215567414482917608e-01,-1.274709192318215500e-01,-1.288992843566061086e-01,-1.325765660286542247e-01,-1.308933811206099695e-01,-1.362026957930899118e-01,-1.289602787431243791e-01,-1.297742183780548064e-01,-1.248370458731024590e-01,-1.257166587511027445e-01,-1.224313683772633998e-01,-1.241406341619863546e-01,-1.299016200884947070e-01,-1.293303669739617190e-01,-1.291183214926240330e-01,-1.389480077383049850e-01,-1.241532958247705681e-01,-1.275773512703944068e-01,-1.211621593679609865e-01,-1.253802836562141476e-01,-1.170539884121185453e-01,-1.217171274503233702e-01,-1.249990593902627484e-01,-1.300444465722146170e-01,-1.331557140959865326e-01,-1.358066308409818512e-01,-1.213490519145073165e-01,-1.198312292249588129e-01,-1.234478158010595544e-01,-1.210949216157907599e-01,-1.233481729155965767e-01,-1.212155763327418118e-01,-1.248654083234105733e-01,-1.310437045654249399e-01,-1.354295239683528385e-01,-1.370821656279079814e-01,-1.190509982792596760e-01,-1.125038075729532516e-01,-1.211269061121965779e-01,-1.147868502018453279e-01
-1.295981234563172435e-01,-1.316355798741532523e-01,-1.347359104033136745e-01,-1.392457460673681424e-01,-1.388040477052770727e-01,-1.461021305913911827e-01,-1.373616821884444672e-01,-1.368082396552156577e-01,-1.334426850683159693e-01,-1.271798562083656103e-01,-1.250189833164222220e-01,-1.268162581572057357e-01,-1.337916805042945190e-01,-1.358774304753572471e-01,-1.377696121297401766e-01,-1.426416472191232021e-01,-1.280323053220536744e-01,-1.325448145207498429e-01,-1.289085082635701152e-01,-1.288665956077506003e-01,-1.233776059063830532e-01,-1.266686751773229702e-01,-1.299702097763861808e-01,-1.344246238140596461e-01,-1.376643994178552433e-01,-1.407964965415120784e-01,-1.283076687000441196e-01,-1.256542152487143960e-01,-1.229951619763219872e-01,-1.291546857852094721e-01,-1.267103445974674392e-01,-1.285927925242951742e-01,-1.322471080726599635e-01,-1.390736661068065205e-01,-1.424797131170036091e-01,-1.456620140151598519e-01,-1.281063501581006236e-01,-1.230462382819641209e-01,-1.273978879876613290e-01,-1.144124728342374442e-01
